,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross
0,,,1.270223447989977,,1.2702234479899768
1,,,2.236224804441387,,0.9053678491484067
2,,,1.2846487288646056,,1.2846487288646056
3,,,1.2811689256253078,,1.281168925625308
4,,,0.9791156135042742,,0.9791156135042745
5,,,1.3766320376662844,,1.3766320376662842
6,-1.3577327744898031,1.1978503866007448,1.66845229765677,1.1978503866007446,1.4731403559330225
7,-1.2882153614895044,1.2966499886312555,1.9339209226493927,1.296649988631256,1.2076717309404001
8,-1.2942718904794601,1.3779002776177056,1.5374402610417681,1.3779002776177054,1.5374402610417666
9,-1.5983682561247239,1.323938131049512,1.483993322614824,1.3239381310495122,1.483993322614825
10,,,0.8293981501900666,,0.8293981501900668
11,,,1.0983124750554638,,1.0983124750554638
12,-1.3720648083138516,1.361873627728482,1.0610655691732873,1.3618736277284824,1.0610655691732875
13,-1.2558009555072762,1.2508586368648933,1.260952281693425,1.2508586368648933,1.260952281693425
14,-1.3777863205250738,1.3515420985644808,0.8915817630539038,1.3515420985644808,0.8915817630539038
15,,,2.3817888404671255,,0.7598038131226678
16,,,2.3696555454467343,,0.771937108143059
17,-1.3829967591786372,1.2703145937413178,2.299098197393588,1.2703145937413183,0.8424944561962052
18,,,2.5192804798861115,,0.6223121737036817
19,,,2.1058337826913274,,1.0357588708984653
20,,,2.2998621234110184,,0.841730530178775
21,-1.1643012887327722,1.2317898452418317,1.6876301581803466,1.2317898452418319,1.4539624954094472
22,,,1.2803515168613346,,1.2803515168613349
23,,,2.2936253910718607,,0.8479672625179324
24,,,2.4260320044695955,,0.7155606491201977
25,,,0.4269033708901283,,0.42690337089012853
26,,,1.3463011994412286,,1.3463011994412293
27,-1.128144061630245,1.2381107246080367,0.8342854638463093,1.2381107246080367,0.8342854638463093
28,,,2.474061220524363,,0.6675314330654303
29,,,1.7388208337042477,,1.4027718198855452
30,-1.0633710296380274,1.277488866199295,1.7428770083495966,1.2774888661992945,1.3987156452401956
31,,,0.7214924466660753,,0.721492446666075
32,,,2.583511121121844,,0.5580815324679497
33,-1.2653516963086375,1.3798282868177214,2.4264526383536418,1.3798282868177218,0.7151400152361513
34,,,2.5893855363719442,,0.5522071172178495
35,,,2.28222308695226,,0.8593695666375332
36,-1.2156198452240392,1.2588181270285768,1.5969018249702294,1.258818127028577,1.5446908286195709
37,-1.3962672741870983,1.307710319717013,1.3505963187906196,1.3077103197170126,1.35059631879062
38,,,0.6728874653357412,,0.6728874653357411
39,,,1.188087920016722,,1.1880879200167218
40,-1.3857435645939102,1.296301659349165,1.0937765311181806,1.2963016593491652,1.093776531118181
41,,,1.218312824919415,,1.2183128249194153
42,,,2.753789533171659,,0.3878031204181345
43,-1.3543227698904496,1.227507786856713,1.8910156396886215,1.2275077868567128,1.2505770139011718
44,-1.3707314304200358,1.3015691622318442,1.2751635308868867,1.3015691622318435,1.2751635308868867
45,-1.3814469929269406,1.3498091652990127,2.340883662242804,1.3498091652990118,0.8007089913469894
46,-1.5804888460385023,1.1984756779779646,2.2244077945689256,1.1984756779779648,0.9171848590208675
47,-1.5923041120707988,1.2700864378963919,2.4491180985917524,1.2700864378963923,0.6924745549980406
48,-1.6044292097850528,1.298030749245671,1.1685354593042414,1.2980307492456706,1.1685354593042412
49,-1.686923287238646,1.2596647529730656,1.1936950773784643,1.2596647529730656,1.193695077378464
50,,,0.8166335867187313,,0.8166335867187312
51,,,0.8106130682925694,,0.8106130682925694
52,-1.6585512859752412,1.2088908016196647,2.3186183932212265,1.208890801619665,0.8229742603685667
53,,,0.944028367062254,,0.944028367062254
54,-1.4356012894148444,1.2362962282294006,2.2416960092624363,1.2362962282294006,0.8998966443273572
